0.94, -1.30016, -0.929814, -2.5572, 0
0.95, -1.35095, -0.927379, -2.63455, 0
0.96, -1.40064, -0.926358, -2.71136, 0
0.97, -1.44913, -0.926981, -2.78745, 0
0.98, -1.49628, -0.929472, -2.86266, 0
0.99, -1.542, -0.934044, -2.93684, 0
1, -1.58617, -0.940897, -3.00983, 0
1.01, -1.62869, -0.950221, -3.0815, 0
1.02, -1.66946, -0.962186, -3.15171, 0
1.03, -1.70839, -0.976949, -3.22035, 0
1.04, -1.74539, -0.994646, -3.28729, 0
1.05, -1.7804, -1.01539, -3.35246, 0
1.06, -1.81336, -1.03929, -3.41574, 0
1.07, -1.8442, -1.06641, -3.47708, 0
1.08, -1.87289, -1.09681, -3.53639, 0
1.09, -1.89939, -1.13051, -3.59364, 0
1.1, -1.92367, -1.16753, -3.64877, 0
1.11, -1.94574, -1.20785, -3.70176, 0
1.12, -1.96557, -1.25143, -3.75259, 0
1.13, -1.98319, -1.29821, -3.80126, 0
1.14, -1.99861, -1.34811, -3.84777, 0
1.15, -2.01186, -1.40102, -3.89215, 0
1.16, -2.02298, -1.45681, -3.93441, 0
1.17, -2.03201, -1.51535, -3.9746, 0
1.18, -2.039, -1.57647, -4.01278, 0
1.19, -2.04402, -1.63998, -4.049, 0
1.2, -2.04713, -1.7057, -4.08333, 0
1.21, -2.0484, -1.77342, -4.11585, 0
1.22, -2.04791, -1.84291, -4.14664, 0
1.23, -2.04573, -1.91395, -4.17578, 0
1.24, -2.04195, -1.98631, -4.20338, 0
1.25, -2.03665, -2.05974, -4.22953, 0
1.26, -2.02991, -2.13401, -4.25431, 0
1.27, -2.02182, -2.20888, -4.27783, 0
1.28, -2.01247, -2.28411, -4.30018, 0
1.29, -2.00193, -2.35947, -4.32143, 0
1.3, -1.9903, -2.43474, -4.34168, 0
1.31, -1.97765, -2.5097, -4.361, 0
1.32, -1.96409, -2.58414, -4.37944, 0
1.33, -1.9497, -2.65785, -4.39707, 0
1.34, -1.93458, -2.73063, -4.41393, 0
1.35, -1.91884, -2.80229, -4.43007, 0
1.36, -1.90258, -2.87262, -4.44552, 0
1.37, -1.88591, -2.94144, -4.46031, 0
1.38, -1.86895, -3.00855, -4.47447, 0
1.39, -1.85182, -3.07376, -4.48802, 0
1.4, -1.83464, -3.13687, -4.50099, 0
1.41, -1.81755, -3.19768, -4.51341, 0
1.42, -1.80068, -3.256, -4.52529, 0
1.43, -1.78415, -3.31163, -4.53667, 0
1.44, -1.76808, -3.36439, -4.54756, 0
1.45, -1.75261, -3.41408, -4.558, 0
1.46, -1.73785, -3.46053, -4.56801, 0
1.47, -1.72392, -3.50357, -4.5776, 0
1.48, -1.71092, -3.54303, -4.58682, 0
1.49, -1.69896, -3.57877, -4.59568, 0
1.5, -1.68814, -3.61064, -4.6042, 0
1.51, -1.67853, -3.63853, -4.61239, 0
1.52, -1.67021, -3.66231, -4.62029, 0
1.53, -1.66325, -3.68191, -4.62789, 0
1.54, -1.6577, -3.69724, -4.63521, 0
1.55, -1.6536, -3.70824, -4.64225, 0
1.56, -1.65098, -3.71488, -4.64901, 0
1.57, -1.64987, -3.71713, -4.6555, 0
1.58, -1.65027, -3.715, -4.6617, 0
1.59, -1.65217, -3.70849, -4.6676, 0
1.6, -1.65557, -3.69765, -4.6732, 0
1.61, -1.66043, -3.68253, -4.67846, 0
1.62, -1.66671, -3.66319, -4.68336, 0
1.63, -1.67437, -3.63974, -4.68789, 0
1.64, -1.68335, -3.61227, -4.69201, 0
1.65, -1.69358, -3.58091, -4.69568, 0
1.66, -1.70497, -3.5458, -4.69888, 0
1.67, -1.71744, -3.50707, -4.70156, 0
1.68, -1.7309, -3.4649, -4.70368, 0
1.69, -1.74523, -3.41945, -4.70521, 0
1.7, -1.76034, -3.3709, -4.7061, 0
1.71, -1.77611, -3.31945, -4.70632, 0
1.72, -1.79242, -3.26528, -4.70582, 0
1.73, -1.80916, -3.20861, -4.70455, 0
1.74, -1.8262, -3.14962, -4.70248, 0
1.75, -1.84341, -3.08852, -4.69956, 0
1.76, -1.86069, -3.02553, -4.69575, 0
1.77, -1.87791, -2.96084, -4.691, 0
1.78, -1.89495, -2.89468, -4.68527, 0
1.79, -1.91171, -2.82724, -4.67851, 0
1.8, -1.92806, -2.75874, -4.67066, 0
1.81, -1.9439, -2.68939, -4.66168, 0
1.82, -1.95912, -2.61941, -4.65149, 0
1.83, -1.97364, -2.54901, -4.64004, 0
1.84, -1.98734, -2.47843, -4.62725, 0
1.85, -2.00013, -2.40787, -4.61304, 0
1.86, -2.01192, -2.33757, -4.59734, 0
1.87, -2.02261, -2.26776, -4.58006, 0
1.88, -2.03211, -2.19867, -4.56112, 0
1.89, -2.04034, -2.13053, -4.54042, 0
1.9, -2.0472, -2.06356, -4.51787, 0
1.91, -2.05261, -1.99801, -4.49341, 0
1.92, -2.05648, -1.93408, -4.46693, 0
1.93, -2.05874, -1.87198, -4.43836, 0
1.94, -2.05931, -1.81192, -4.40764, 0
1.95, -2.05811, -1.75409, -4.37468, 0
1.96, -2.05509, -1.69866, -4.33945, 0
1.97, -2.05017, -1.64581, -4.30187, 0
1.98, -2.04331, -1.59566, -4.26193, 0
1.99, -2.03446, -1.54835, -4.21958, 0
2, -2.02358, -1.50399, -4.17481, 0
2.01, -2.01064, -1.46266, -4.12762, 0
2.02, -1.99562, -1.42442, -4.07799, 0
2.03, -1.9785, -1.38934, -4.02596, 0
2.04, -1.95929, -1.35742, -3.97154, 0
2.05, -1.938, -1.32867, -3.91478, 0
2.06, -1.91463, -1.30308, -3.85573, 0
2.07, -1.88922, -1.28058, -3.79446, 0
2.08, -1.8618, -1.26113, -3.73103, 0
2.09, -1.83241, -1.24463, -3.66554, 0
2.1, -1.80112, -1.23099, -3.59808, 0
2.11, -1.76798, -1.22006, -3.52876, 0
2.12, -1.73307, -1.21172, -3.45771, 0
2.13, -1.69645, -1.2058, -3.38504, 0
2.14, -1.65822, -1.20213, -3.31091, 0
2.15, -1.61846, -1.20051, -3.23546, 0
2.16, -1.57727, -1.20074, -3.15884, 0
2.17, -1.53475, -1.20261, -3.08121, 0
2.18, -1.49099, -1.2059, -3.00275, 0
2.19, -1.44608, -1.21038, -2.92363, 0
2.2, -1.40014, -1.21583, -2.84403, 0
2.21, -1.35326, -1.22201, -2.76413, 0
2.22, -1.30552, -1.2287, -2.68411, 0
2.23, -1.25702, -1.23569, -2.60416, 0
2.24, -1.20782, -1.24276, -2.52444, 0
2.25, -1.15801, -1.24973, -2.44514, 0
2.26, -1.10762, -1.25644, -2.36642, 0
2.27, -1.05671, -1.26275, -2.28841, 0
2.28, -1.0053, -1.26855, -2.21126, 0
2.29, -0.953427, -1.27377, -2.13505, 0
2.3, -0.901093, -1.27839, -2.05986, 0
2.31, -0.848315, -1.2824, -1.98574, 0
2.32, -0.795113, -1.28582, -1.91269, 0
2.33, -0.741517, -1.28868, -1.8407, 0
2.34, -0.687574, -1.29104, -1.76975, 0
2.35, -0.633346, -1.29289, -1.6998, 0
2.36, -0.578915, -1.29427, -1.63082, 0
2.37, -0.524374, -1.29514, -1.56279, 0
2.38, -0.46983, -1.29547, -1.49568, 0
2.39, -0.415398, -1.29519, -1.42949, 0
2.4, -0.361196, -1.29423, -1.36423, 0
2.41, -0.307347, -1.29248, -1.29992, 0
2.42, -0.253971, -1.28982, -1.23659, 0
2.43, -0.201189, -1.28615, -1.17427, 0
2.44, -0.149116, -1.28133, -1.11302, 0
2.45, -0.0978661, -1.27523, -1.05287, 0
2.46, -0.0475461, -1.26772, -0.99389, 0
2.47, 0.00174188, -1.25866, -0.936122, 0
2.48, 0.049902, -1.24792, -0.879624, 0
2.49, 0.0968447, -1.23539, -0.824449, 0
2.5, 0.142488, -1.22093, -0.770651, 0
2.51, 0.186755, -1.20445, -0.718278, 0
2.52, 0.22958, -1.18585, -0.667379, 0
2.53, 0.270903, -1.16502, -0.617994, 0
2.54, 0.310671, -1.14191, -0.570163, 0
2.55, 0.348842, -1.11644, -0.523919, 0
2.56, 0.385381, -1.08856, -0.47929, 0
2.57, 0.420263, -1.05825, -0.436297, 0
2.58, 0.453472, -1.02548, -0.394958, 0
2.59, 0.485001, -0.990248, -0.355282, 0
2.6, 0.514852, -0.952567, -0.317273, 0
2.61, 0.543038, -0.912464, -0.280929, 0
2.62, 0.569579, -0.869981, -0.246241, 0
2.63, 0.594507, -0.825178, -0.213193, 0
2.64, 0.61786, -0.778126, -0.181766, 0
2.65, 0.639687, -0.728912, -0.151934, 0
2.66, 0.660046, -0.677634, -0.123663, 0
2.67, 0.679, -0.624405, -0.0969183, 0
2.68, 0.696623, -0.569348, -0.0716583, 0
2.69, 0.712993, -0.512595, -0.0478383, 0
2.7, 0.728197, -0.454287, -0.0254102, 0
2.71, 0.742326, -0.394574, -0.00432357, 0
2.72, 0.755476, -0.333612, 0.0154734, 0
2.73, 0.767748, -0.271559, 0.0340331, 0
2.74, 0.779244, -0.208581, 0.0514073, 0
2.75, 0.79007, -0.144839, 0.0676455, 0
2.76, 0.800335, -0.0805003, 0.0827937, 0
2.77, 0.810145, -0.0157241, 0.0968924, 0
2.78, 0.819607, 0.0493336, 0.109974, 0
2.79, 0.828827, 0.114526, 0.122062, 0
2.8, 0.837906, 0.179721, 0.133164, 0
2.81, 0.84694, 0.244803, 0.143273, 0
2.82, 0.856017, 0.309682, 0.152362, 0
2.83, 0.865211, 0.3743, 0.160378, 0
2.84, 0.874581, 0.43864, 0.167247, 0
2.85, 0.884156, 0.502727, 0.172866, 0
2.86, 0.893937, 0.566635, 0.17712, 0
2.87, 0.903888, 0.630471, 0.179888, 0
2.88, 0.913936, 0.694357, 0.181069, 0
2.89, 0.923983, 0.758403, 0.180598, 0
2.9, 0.933919, 0.822674, 0.178462, 0
2.91, 0.943639, 0.887175, 0.174703, 0
2.92, 0.953055, 0.951845, 0.169409, 0
2.93, 0.962103, 1.01656, 0.162705, 0
2.94, 0.970743, 1.08115, 0.154739, 0
2.95, 0.978958, 1.14541, 0.145674, 0
2.96, 0.986752, 1.20909, 0.135682, 0
2.97, 0.994144, 1.27194, 0.124936, 0
2.98, 1.00117, 1.33369, 0.113611, 0
2.99, 1.00786, 1.39406, 0.101877, 0
3, 1.01427, 1.45277, 0.0899037, 0
3.01, 1.02046, 1.50954, 0.077853, 0
3.02, 1.02648, 1.56411, 0.0658822, 0
3.03, 1.03239, 1.6162, 0.0541414, 0
3.04, 1.03825, 1.66555, 0.0427735, 0
3.05, 1.04411, 1.71192, 0.0319131, 0
3.06, 1.05004, 1.75509, 0.0216859, 0
3.07, 1.05607, 1.79482, 0.0122084, 0
3.08, 1.06226, 1.83094, 0.00358696, 0
3.09, 1.06865, 1.86325, -0.00408231, 0
3.1, 1.07528, 1.8916, -0.0107144, 0
3.11, 1.08217, 1.91585, -0.0162356, 0
3.12, 1.08934, 1.93588, -0.0205838, 0
3.13, 1.09683, 1.95161, -0.0237091, 0
3.14, 1.10462, 1.96295, -0.0255739, 0
3.15, 1.11273, 1.96987, -0.0261528, 0
3.16, 1.12114, 1.97235, -0.0254333, 0
3.17, 1.12985, 1.97038, -0.0234154, 0
3.18, 1.13883, 1.964, -0.020112, 0
3.19, 1.14805, 1.95326, -0.0155485, 0
3.2, 1.15747, 1.93822, -0.00976265, 0
3.21, 1.16706, 1.91901, -0.00280481, 0
3.22, 1.17675, 1.89572, 0.00526275, 0
3.23, 1.18651, 1.8685, 0.014366, 0
3.24, 1.19626, 1.83752, 0.0244194, 0
3.25, 1.20594, 1.80296, 0.0353268, 0
3.26, 1.21549, 1.76501, 0.0469812, 0
3.27, 1.22482, 1.72388, 0.0592662, 0
3.28, 1.23389, 1.6798, 0.0720559, 0
3.29, 1.2426, 1.63301, 0.0852164, 0
3.3, 1.25089, 1.58375, 0.0986062, 0
3.31, 1.2587, 1.53227, 0.112077, 0
3.32, 1.26597, 1.47883, 0.125478, 0
3.33, 1.27263, 1.42367, 0.138651, 0
3.34, 1.27865, 1.36703, 0.151441, 0
3.35, 1.28399, 1.30916, 0.163693, 0
3.36, 1.28863, 1.25025, 0.175258, 0
3.37, 1.29257, 1.19051, 0.185999, 0
3.38, 1.2958, 1.13008, 0.195794, 0
3.39, 1.29836, 1.0691, 0.204544, 0
3.4, 1.30026, 1.00765, 0.212178, 0
3.41, 1.30156, 0.945784, 0.218655, 0
3.42, 1.30227, 0.883519, 0.223968, 0
3.43, 1.30242, 0.820864, 0.228136, 0
3.44, 1.30201, 0.757822, 0.231198, 0
3.45, 1.30102, 0.694406, 0.233202, 0
3.46, 1.29943, 0.630646, 0.2342, 0
3.47, 1.29716, 0.566602, 0.234233, 0
3.48, 1.29416, 0.502354, 0.233333, 0
3.49, 1.29033, 0.438012, 0.23152, 0
3.5, 1.28559, 0.373706, 0.228799, 0
3.51, 1.27984, 0.309582, 0.225159, 0
3.52, 1.27298, 0.245803, 0.220582, 0
3.53, 1.2649, 0.182539, 0.215038, 0
3.54, 1.25551, 0.119968, 0.208489, 0
3.55, 1.24472, 0.0582713, 0.200891, 0
3.56, 1.23242, -0.00237215, 0.192195, 0
3.57, 1.21853, -0.0617841, 0.18235, 0
3.58, 1.20298, -0.119792, 0.171303, 0
3.59, 1.18568, -0.176229, 0.159001, 0
3.6, 1.16657, -0.230939, 0.14539, 0
3.61, 1.14559, -0.283776, 0.130421, 0
3.62, 1.1227, -0.334605, 0.114045, 0
3.63, 1.09784, -0.383304, 0.0962164, 0
3.64, 1.07098, -0.429767, 0.0768955, 0
3.65, 1.04212, -0.473902, 0.056046, 0
3.66, 1.01122, -0.515635, 0.0336369, 0
3.67, 0.978305, -0.554907, 0.00964276, 0
3.68, 0.943369, -0.591678, -0.015956, 0
3.69, 0.906435, -0.625925, -0.043173, 0
3.7, 0.867534, -0.657644, -0.0720156, 0
3.71, 0.826705, -0.686851, -0.102485, 0
3.72, 0.783999, -0.713576, -0.134575, 0
3.73, 0.739475, -0.737873, -0.168276, 0
3.74, 0.693201, -0.759809, -0.203569, 0
3.75, 0.645254, -0.779471, -0.240432, 0
3.76, 0.595717, -0.796962, -0.278836, 0
3.77, 0.544682, -0.812403, -0.318747, 0
3.78, 0.492246, -0.825926, -0.360128, 0
3.79, 0.43851, -0.83768, -0.402935, 0
3.8, 0.383579, -0.847824, -0.447124, 0
3.81, 0.327561, -0.856527, -0.492646, 0
3.82, 0.270566, -0.863964, -0.539452, 0
3.83, 0.212704, -0.870317, -0.587492, 0
3.84, 0.154085, -0.875766, -0.636715, 0
3.85, 0.0948181, -0.88049, -0.687075, 0
3.86, 0.0350128, -0.88466, -0.738526, 0
3.87, -0.0252219, -0.888437, -0.791028, 0
3.88, -0.085776, -0.891968, -0.84455, 0
3.89, -0.146539, -0.895381, -0.899067, 0
3.9, -0.207397, -0.898784, -0.954569, 0
3.91, -0.268239, -0.902258, -1.01106, 0
3.92, -0.328952, -0.905856, -1.06856, 0
3.93, -0.389428, -0.909595, -1.12711, 0
3.94, -0.449569, -0.913451, -1.18678, 0
3.95, -0.509292, -0.917359, -1.24766, 0
3.96, -0.568539, -0.921203, -1.30986, 0
3.97, -0.627281, -0.924831, -1.37348, 0
3.98, -0.68552, -0.928068, -1.43864, 0
3.99, -0.743284, -0.930742, -1.50541, 0
4, -0.800617, -0.932713, -1.57381, 0
4.01, -0.857559, -0.933898, -1.64382, 0
4.02, -0.914138, -0.934277, -1.71536, 0
4.03, -0.970358, -0.933897, -1.7883, 0
4.04, -1.0262, -0.932857, -1.86252, 0
4.05, -1.08161, -0.9313, -1.93783, 0
4.06, -1.13654, -0.929401, -2.01406, 0
4.07, -1.19089, -0.927363, -2.09103, 0
4.08, -1.24457, -0.9254, -2.16857, 0
4.09, -1.29748, -0.92374, -2.24648, 0
4.1, -1.3495, -0.922619, -2.32458, 0
4.11, -1.40051, -0.922271, -2.4027, 0
4.12, -1.45039, -0.922932, -2.48066, 0
4.13, -1.49902, -0.924835, -2.55829, 0
4.14, -1.54628, -0.928206, -2.63542, 0
4.15, -1.59206, -0.933263, -2.7119, 0
4.16, -1.63623, -0.940213, -2.78759, 0
4.17, -1.6787, -0.949253, -2.86232, 0
4.18, -1.71937, -0.960565, -2.93597, 0
4.19, -1.75813, -0.974315, -3.00841, 0
4.2, -1.7949, -0.990654, -3.07953, 0
4.21, -1.8296, -1.00971, -3.1492, 0
4.22, -1.86218, -1.03161, -3.21734, 0
4.23, -1.89255, -1.05644, -3.28385, 0
4.24, -1.92069, -1.08426, -3.34866, 0
4.25, -1.94655, -1.11515, -3.4117, 0
4.26, -1.9701, -1.14912, -3.4729, 0
4.27, -1.99133, -1.18618, -3.53223, 0
4.28, -2.01022, -1.22633, -3.58966, 0
4.29, -2.0268, -1.26952, -3.64515, 0
4.3, -2.04106, -1.31571, -3.69869, 0
4.31, -2.05303, -1.36481, -3.75029, 0
4.32, -2.06275, -1.41673, -3.79996, 0
4.33, -2.07026, -1.47135, -3.84771, 0
4.34, -2.07561, -1.52853, -3.89357, 0
4.35, -2.07886, -1.58812, -3.93759, 0
4.36, -2.08008, -1.64997, -3.97981, 0
4.37, -2.07932, -1.71387, -4.02029, 0
4.38, -2.07668, -1.77965, -4.05909, 0
4.39, -2.07223, -1.84709, -4.09628, 0
4.4, -2.06606, -1.91598, -4.13193, 0
4.41, -2.05824, -1.98612, -4.16613, 0
4.42, -2.04888, -2.05727, -4.19894, 0
4.43, -2.03805, -2.12922, -4.23045, 0
4.44, -2.02584, -2.20174, -4.26073, 0
4.45, -2.01236, -2.27463, -4.28987, 0
4.46, -1.99768, -2.34766, -4.31791, 0
4.47, -1.98191, -2.42063, -4.34494, 0
4.48, -1.96513, -2.49333, -4.371, 0
4.49, -1.94745, -2.56557, -4.39614, 0
4.5, -1.92896, -2.63716, -4.42041, 0
4.51, -1.90978, -2.70791, -4.44383, 0
4.52, -1.89002, -2.77763, -4.46643, 0
4.53, -1.86979, -2.84613, -4.48825, 0
4.54, -1.84922, -2.91322, -4.50929, 0
4.55, -1.82842, -2.97873, -4.52957, 0
4.56, -1.80754, -3.04246, -4.54912, 0
4.57, -1.78671, -3.10422, -4.56794, 0
4.58, -1.76606, -3.16382, -4.58604, 0
4.59, -1.74573, -3.22107, -4.60345, 0
4.6, -1.72586, -3.27578, -4.62019, 0
4.61, -1.70657, -3.32776, -4.63626, 0
4.62, -1.68801, -3.37685, -4.65169, 0
4.63, -1.67029, -3.42285, -4.66648, 0
4.64, -1.65355, -3.4656, -4.68067, 0
4.65, -1.63789, -3.50495, -4.69427, 0
4.66, -1.62343, -3.54074, -4.70729, 0
4.67, -1.61026, -3.57284, -4.71975, 0
4.68, -1.59848, -3.60112, -4.73166, 0
4.69, -1.58817, -3.62549, -4.74303, 0
4.7, -1.57939, -3.64583, -4.75387, 0
4.71, -1.57221, -3.66209, -4.76418, 0
4.72, -1.56668, -3.67419, -4.77397, 0
4.73, -1.56283, -3.6821, -4.78323, 0
4.74, -1.56068, -3.68579, -4.79195, 0
4.75, -1.56027, -3.68526, -4.80014, 0
4.76, -1.56157, -3.68051, -4.80777, 0
4.77, -1.56459, -3.67158, -4.81483, 0
4.78, -1.5693, -3.65851, -4.8213, 0
4.79, -1.57567, -3.64138, -4.82716, 0
4.8, -1.58365, -3.62026, -4.83238, 0
4.81, -1.59318, -3.59526, -4.83693, 0
4.82, -1.60421, -3.56648, -4.84078, 0
4.83, -1.61664, -3.53405, -4.8439, 0
4.84, -1.63041, -3.49813, -4.84625, 0
4.85, -1.6454, -3.45885, -4.84779, 0
4.86, -1.66153, -3.41639, -4.84849, 0
4.87, -1.67868, -3.37092, -4.8483, 0
4.88, -1.69674, -3.32262, -4.84719, 0
4.89, -1.71558, -3.27168, -4.84512, 0
4.9, -1.7351, -3.21829, -4.84205, 0
4.91, -1.75515, -3.16266, -4.83793, 0
4.92, -1.77562, -3.10498, -4.83273, 0
4.93, -1.79637, -3.04546, -4.82641, 0
4.94, -1.81729, -2.9843, -4.81893, 0
4.95, -1.83824, -2.92171, -4.81025, 0
4.96, -1.85909, -2.85789, -4.80032, 0
4.97, -1.87973, -2.79305, -4.78911, 0
4.98, -1.90004, -2.7274, -4.77656, 0
4.99, -1.9199, -2.66114, -4.76264, 0
5, -1.9392, -2.59449, -4.74728, 0
5.01, -1.95782, -2.52764, -4.73043, 0
5.02, -1.97566, -2.46081, -4.71203, 0
5.03, -1.99262, -2.39422, -4.69203, 0
5.04, -2.00859, -2.32807, -4.67035, 0
5.05, -2.02346, -2.26257, -4.64693, 0
5.06, -2.03715, -2.19794, -4.62171, 0
5.07, -2.04955, -2.13438, -4.59461, 0
5.08, -2.06057, -2.07211, -4.56556, 0
5.09, -2.07013, -2.01131, -4.53452, 0
5.1, -2.07813, -1.95218, -4.5014, 0
5.11, -2.08448, -1.89491, -4.46617, 0
5.12, -2.08912, -1.83967, -4.42877, 0
5.13, -2.09195, -1.78661, -4.38915, 0
5.14, -2.09293, -1.7359, -4.34728, 0
5.15, -2.09198, -1.68765, -4.30314, 0
5.16, -2.08904, -1.642, -4.25671, 0
5.17, -2.08408, -1.59903, -4.20797, 0
5.18, -2.07704, -1.55882, -4.15693, 0
5.19, -2.0679, -1.52145, -4.1036, 0
5.2, -2.05664, -1.48694, -4.04801, 0
5.21, -2.04323, -1.45533, -3.99019, 0
5.22, -2.02768, -1.42661, -3.93019, 0
5.23, -2.00999, -1.40077, -3.86805, 0
5.24, -1.99018, -1.37776, -3.80385, 0
5.25, -1.96826, -1.35753, -3.73767, 0
5.26, -1.94428, -1.33999, -3.66959, 0
5.27, -1.91826, -1.32505, -3.59971, 0
5.28, -1.89027, -1.31259, -3.52814, 0
5.29, -1.86036, -1.30247, -3.45501, 0
5.3, -1.8286, -1.29454, -3.38042, 0
5.31, -1.79505, -1.28865, -3.30453, 0
5.32, -1.7598, -1.2846, -3.22748, 0
5.33, -1.72293, -1.2822, -3.14941, 0
5.34, -1.68453, -1.28126, -3.07048, 0
5.35, -1.6447, -1.28156, -2.99087, 0
5.36, -1.60352, -1.28288, -2.91074, 0
5.37, -1.56109, -1.28501, -2.83025, 0
5.38, -1.5175, -1.2877, -2.7496, 0
5.39, -1.47285, -1.29075, -2.66896, 0
5.4, -1.42722, -1.29393, -2.58851, 0
5.41, -1.38069, -1.29704, -2.50843, 0
5.42, -1.33334, -1.29986, -2.42889, 0
5.43, -1.28523, -1.30223, -2.35008, 0
5.44, -1.2364, -1.30398, -2.27214, 0
5.45, -1.1869, -1.30498, -2.19524, 0
5.46, -1.13674, -1.30514, -2.1195, 0
5.47, -1.08593, -1.30441, -2.04502, 0
5.48, -1.03446, -1.30277, -1.97187, 0
5.49, -0.982329, -1.30026, -1.9001, 0
5.5, -0.92952, -1.29696, -1.82971, 0
5.51, -0.876036, -1.29295, -1.76065, 0
5.52, -0.821898, -1.28833, -1.69288, 0
5.53, -0.767144, -1.28319, -1.62633, 0
5.54, -0.711836, -1.27762, -1.56092, 0
5.55, -0.656057, -1.27164, -1.4966, 0
5.56, -0.599904, -1.26528, -1.43332, 0
5.57, -0.543484, -1.25853, -1.37103, 0
